wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,settling_trend,mid_to_tail_ratio,stability_ratio,max_slope,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
4.05,2.8342484507171863,0.615093479951959,21.632284238571252,0.0230854467865728,0.01336473626114,0.0318544661658228,0.9908660050910412,1.7273401141747222,0.021727975787446,0.1153575475458934,1.0,4.352476,0.30247611999511737,0.30247611999511737
5.21,2.7484491294630984,0.594668302496765,8.67567404662083,0.0268587121683602,0.0033991623338497,0.0088400005731696,1.0059513593277951,7.90156562966374,0.0057160644242546,0.0550335654687445,2.0,5.3183093,0.10830930709838871,0.10830930709838871
3.02,0.927633668112967,0.2219195374024061,12.230062678910954,0.0168991580320968,0.0069172631054909,0.0180883753696839,0.950205535199995,2.443040741885535,0.0311701401115385,0.0744418978821653,3.0,4.0051346,0.9851345825195312,0.9851345825195312
0.61,1.064981080541575,0.1720330525275196,27.37450379795468,0.0828935789902348,0.1101845933178473,0.7896097916990543,0.5912017896824583,0.7523155074756941,0.6404850176086737,0.8353326224374327,4.0,0.63095677,0.020956768989563,0.020956768989563
2.23,2.0425795033526586,0.4454514442247135,19.715756059156767,0.0134454563077324,0.0111367990139599,0.0226884813501513,1.0339950804107252,1.207299789066747,0.0250011513787813,0.1168143070872842,5.0,2.3298154,0.0998153877258301,0.0998153877258301
1.92,1.3730779915906148,0.1691462135079745,14.15632582026468,0.0098873198979223,0.0098799092951849,0.0287183243445672,0.8879658371703639,1.0007499666005026,0.058410466494473,0.0769765423472486,6.0,1.9949056,0.07490559101104743,0.07490559101104743
4.95,1.3672417577985714,0.3331916626319261,24.324395080424697,0.0604705669701239,0.0112359333097242,0.0325217762556506,1.0398901077819045,5.381890397649352,0.033722132142347,0.6147055854969994,7.0,4.7059445,-0.2440554618835451,0.2440554618835451
1.63,0.9719758132894754,0.1639952896615312,22.39671366161961,0.0155383632827058,0.0127757531134263,0.0272327870074762,1.1288075093919687,1.2162384423457442,0.0779031706452724,0.1012058992227152,8.0,1.8336016,0.20360159397125255,0.20360159397125255
3.19,1.838075173320104,0.2767176909654413,10.071441887262385,0.0066362928927528,0.0062224495363304,0.0233791739324067,0.9968466584146186,1.0665079383124316,0.0224866342738488,0.064477695148474,9.0,1.795459,-1.3945409679412841,1.3945409679412841
1.3,1.606394928223518,0.2125712372998599,3.4767659284525427,0.0019493626238108,0.0018864666943762,0.0058047216983689,0.896029184967791,1.03334005115597,0.0088745152423448,0.0477791864193786,10.0,1.3060911,0.006091070175170854,0.006091070175170854
