wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50,max_dev_tail_50,settling_trend,mid_to_tail_ratio,stability_ratio,max_slope,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
5.15,2.183580982712156,0.2841334762245451,11.15388791513052,0.0087081545820668,0.0056524456293796,0.0155941305489211,1.134708528944349,1.540599169358747,0.019893627757607,0.0819225700724519,1.0,5.1244826,-0.025517368316650746,0.025517368316650746
5.89,2.1255367077948533,0.6433953980880702,13.825334456827497,0.6303766614401635,0.0068792070162191,0.0333640061628908,0.9472012657466976,91.63506321569618,0.0106920363837999,0.0636176214804113,2.0,5.9128666,0.022866592407226882,0.022866592407226882
9.01,0.7664070897173543,0.0369334449550039,16.680414186202714,0.039144325662946,0.0066747779826524,0.0196932500900759,4.216179143280531,5.864512632505314,0.1807244845440173,0.6632132607728255,3.0,9.525467,0.5154669189453127,0.5154669189453127
6.3100000000000005,2.0104839481611325,0.0340943733483419,12.30231934540723,0.0220017239897771,0.0072214503352357,0.0198750418687274,1.0403901862548697,3.046717753593897,0.2118076801015398,0.0675978823126595,4.0,6.1362967,-0.17370325088501026,0.17370325088501026
5.32,2.604855562847558,0.3650875912286145,12.21007935030084,0.0185170765551589,0.0050015648487098,0.0157642975015379,1.342809652082525,3.702255876514247,0.0136996297742649,0.0960734236797318,5.0,5.3800755,0.06007545471191378,0.06007545471191378
9.71,0.2959276730397376,0.0402310286309466,10.69310956188398,0.0067518882233951,0.0062758429612264,0.0156656270142516,0.8901555079180657,1.0758534254691108,0.1559950868470678,0.0497435187217746,6.0,9.648525,-0.06147476196289148,0.06147476196289148
6.21,2.6775325624084907,0.9309893250467782,13.691418792261675,0.9197688399482816,0.0055289121865431,0.0159065415891568,0.9833033158645342,166.35617325063268,0.0059387492765576,0.0554497811415402,7.0,6.214439,0.004438915252685582,0.004438915252685582
9.99,2.490808180389457,0.0369368091850691,17.62184033815273,0.0368954058239853,0.037282200571269,0.2559464594361591,0.5922219981252601,0.98962519027895,1.0093508449828077,0.6511436176883789,8.0,9.946924,-0.04307579040527365,0.04307579040527365
9.99,0.2549659259668921,0.0244403998025536,11.256431199275548,0.0077911017040027,0.0068588585090988,0.0155472249288478,1.2269625501726065,1.1359179603645762,0.2806360895841848,0.0732551537101909,9.0,9.83354,-0.15646003723144553,0.15646003723144553
5.61,1.5316484848302665,0.1766891906498453,12.656009453425842,0.0154728322432019,0.0059007456675915,0.018080290287791,0.9880230422773804,2.622182092341445,0.0333961891641076,0.0598554660767318,10.0,5.5747156,-0.035284385681152663,0.035284385681152663
4.41,0.8486424171143567,0.1040822920587669,10.173802751287418,0.0071101764983919,0.0062243739553721,0.0167941126929466,0.9900641900697532,1.1423117259758342,0.0598024291399669,0.0493935001803147,11.0,4.4502378,0.040237751007079936,0.040237751007079936
5.22,1.2073170129202362,0.970240907271066,13.000894128933815,0.0063830534724522,0.0065759204344652,0.0254840221063641,0.9554871347832096,0.9706705799430332,0.0067776161347219,0.0684499313624402,12.0,5.3098516,0.08985164642334009,0.08985164642334009
9.75,2.905500077611213,0.0554089203522257,22.01636060446992,0.0579244669582601,0.0054578041949889,0.014975802001278,8.722047574684854,10.613142992249568,0.0985004591642298,0.9706371657552856,13.0,9.6145115,-0.13548851013183594,0.13548851013183594
8.32,0.7606101419814144,0.0227091047236671,10.185795600623614,0.007168068186493,0.0051508646837875,0.0229534723009288,1.5220955146777575,1.3916239767335787,0.2268193537193951,0.0532900325753504,14.0,8.220913,-0.09908706665039091,0.09908706665039091
6.07,3.12761269044712,0.3956321028598029,12.907190982141998,0.0402326826488126,0.0042867766237517,0.0099026574490888,1.295522386050545,9.385297344535756,0.0108352597828381,0.0586643372409212,15.0,6.043843,-0.026157207489013956,0.026157207489013956
5.32,2.759229860075717,0.3620436839742612,11.31982893929196,0.0081659919978785,0.005865533648474,0.0203344121824806,1.0506202862607814,1.3921990896436107,0.0162011765207036,0.0690448072489138,16.0,4.982737,-0.337262935638428,0.337262935638428
